###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59000.446107 -21.725  1.793    -7   13 o  0   1.25 236.97569  44.65204  4745.82   286.22 1.99 1.74 -56.0 -0.460 19.39 20.13 02a59000o0434o
59002.413508  21.319  1.040    11   11 o  0   1.52 236.97569  44.65204  1413.00  5715.71 2.07 1.89 -10.8 -0.405 19.24 19.95 01a59002o0385o
59002.417240 -22.884  4.618    -2   12 o  0   1.55 236.97569  44.65204  1433.60  5754.36 1.97 1.72 -12.6 -0.415 19.30 19.94 01a59002o0393o
59002.422775  20.696  0.682    19   13 o  0   1.04 236.97569  44.65204  1375.83  5675.32 2.02 1.84 -10.8 -0.421 19.24 19.92 01a59002o0405o
59002.434392  20.754  0.799    18   14 o  0   1.13 236.97569  44.65204  1361.64  5791.12 2.23 1.98 -12.8 -0.400 19.17 19.95 01a59002o0430o
59004.474047 -21.174  1.955   -12   24 o  0   0.66 236.97569  44.65204  6722.31   265.59 2.26 1.98 -57.7 -0.452 18.86 19.33 02a59004o0361o
59004.477739  20.604  1.136    21   24 o  0   1.12 236.97569  44.65204  6702.21   226.24 2.28 1.94 -55.1 -0.437 18.89 19.32 02a59004o0369o
59004.479595 -19.751  0.678   -46   31 o  0   1.31 236.97569  44.65204   648.07 10495.64 2.31 1.66 -48.2 -0.489 18.87 19.24 02a59004o0373o
59004.484211  20.521  1.277    22   29 o  0   0.79 236.97569  44.65204  6763.44   305.32 2.57 2.26 -51.7 -0.428 18.71 19.30 02a59004o0383o
59004.498481 -21.552  6.898    -9   60 o  0   0.52 236.97569  44.65204 10092.56 10511.21 3.33 2.23 -51.5 -0.383 18.75 19.26 02a59004o0414o
59004.498937  19.412  0.445    62   28 o  0   0.69 236.97569  44.65204  6784.95   185.56 2.22 1.93 -58.4 -0.474 18.80 19.26 02a59004o0415o
59006.360246 -21.679  1.953    -8   15 o  0   1.70 236.97569  44.65204  9119.88  4867.80 2.23 1.87   7.6 -0.399 19.08 19.46 01a59006o0270o
59006.365369  20.760  1.000    18   18 o  0   0.90 236.97569  44.65204  9099.68  4828.42 2.99 2.12   4.4 -0.312 18.80 19.47 01a59006o0281o
59006.369976 -25.759 89.000    -0   16 o  0   1.22 236.97569  44.65204  9157.84  4906.78 2.23 1.85   3.3 -0.405 19.09 19.47 01a59006o0291o
59006.378334 -21.495  1.989    -9   18 o  0   0.78 236.97569  44.65204  9174.26  4790.70 2.52 1.92   3.4 -0.363 18.99 19.47 01a59006o0309o
59008.417026 -19.149  0.805   -80   64 o  0   0.74 236.97569  44.65204   649.19 10501.00 2.61 1.57 -53.8 -0.427 18.49 18.75 02a59008o0375o
59008.418399  19.161  0.740    79   58 o  0   1.00 236.97569  44.65204  6718.76   267.07 2.00 1.67 -64.7 -0.478 17.91 18.24 02a59008o0378o
59008.421611  19.153  0.516    79   41 o  0   1.69 236.97569  44.65204  6697.51   228.86 2.00 1.75 -66.6 -0.450 18.02 18.18 02a59008o0385o
59008.427108 -18.787  1.179  -111  131 o  0   1.01 236.97569  44.65204  6758.18   306.71 1.95 1.81  87.7 -0.483 16.98 16.93 02a59008o0397o
59008.437640 -21.600 396.576    -8 3297 o  0   0.00 236.97569  44.65204 10093.90 10516.65 3.23 2.06 -57.0 -0.386 18.00 18.09 02a59008o0420o
59008.438098  20.166  1.386    31   43 o  0   0.82 236.97569  44.65204  6781.83   192.90 2.07 1.73 -62.1 -0.474 18.16 18.26 02a59008o0421o
59010.380065  21.334  1.108    11   12 o  0   1.32 236.97569  44.65204  7940.17 10041.33 2.57 2.08   3.2 -0.393 19.33 20.69 01a59010o0310o
59010.382841 -20.166  0.378   -31   12 o  0   1.65 236.97569  44.65204  7961.52 10080.16 2.58 2.12   3.4 -0.374 19.28 20.60 01a59010o0316o
59010.388381  22.197  3.065     5   15 o  0   1.21 236.97569  44.65204  7900.74 10003.22 2.73 2.20   4.3 -0.363 19.03 20.20 01a59010o0328o
59010.400359  22.791  4.375     3   12 o  0   1.13 236.97569  44.65204  7886.83 10120.71 2.50 2.13   0.6 -0.377 19.35 20.61 01a59010o0354o
59011.418265 -21.533  1.162    -9   10 o  0   1.38 236.97569  44.65204  8611.46  8466.97 2.31 2.09 -64.3 -0.435 19.71 21.00 02a59011o0371o
59011.422411  22.634  3.667     3   12 o  0   0.97 236.97569  44.65204  8591.32  8426.89 2.41 2.08  37.3 -0.419 19.58 20.93 02a59011o0380o
59011.427897 -22.737  4.208    -3   12 o  0   0.86 236.97569  44.65204  8648.07  8507.26 2.31 2.12 -62.4 -0.432 19.57 20.83 02a59011o0392o
59011.438048  21.234  1.079    12   13 o  0   1.36 236.97569  44.65204  8664.62  8391.28 2.39 2.21 -64.4 -0.428 19.54 20.77 02a59011o0414o
59014.375202  19.940  0.219    38    8 o  0   1.48 236.97569  44.65204  7944.69 10041.58 2.17 1.80   1.1 -0.392 19.68 21.03 01a59014o0297o
59014.378426  19.815  0.208    43    9 o  0   1.53 236.97569  44.65204  7966.27 10080.30 2.24 1.85   2.0 -0.390 19.63 21.00 01a59014o0304o
59014.383954  19.178  0.115    77    9 o  0   1.17 236.97569  44.65204  7905.88 10003.42 2.21 1.85  -0.5 -0.391 19.61 20.99 01a59014o0316o
59014.394601  19.708  0.198    48    9 o  0   1.44 236.97569  44.65204  7890.72 10121.36 2.10 1.83  -4.2 -0.395 19.69 21.04 01a59014o0339o
59015.372034  19.033  0.102    88    9 c  0   0.93 236.97569  44.65204  8618.10  8468.23 2.70 2.59  51.9 -0.389 19.86 21.93 02a59015o0283c
59015.375240  19.350  0.135    66    9 c  0   1.36 236.97569  44.65204  8598.88  8428.61 2.66 2.53  52.6 -0.398 19.85 21.91 02a59015o0290c
59015.381665  19.206  0.127    76   10 c  0   1.07 236.97569  44.65204  8655.50  8508.17 2.77 2.64  51.6 -0.389 19.80 21.91 02a59015o0304c
59015.415863  19.114  0.110    82    9 c  0   0.90 236.97569  44.65204  8670.27  8391.39 2.72 2.57  45.8 -0.392 19.82 21.94 02a59015o0377c
59018.382367  19.378  0.194    64   12 o  0   1.14 236.97569  44.65204  5283.01  4086.33 3.78 3.70  10.8 -0.320 19.10 21.29 01a59018o0312o
59018.385584  20.600  0.584    21   12 o  0   1.07 236.97569  44.65204  5303.64  4124.85 3.23 3.08  -3.1 -0.376 19.30 21.31 01a59018o0319o
59018.392026  19.737  0.318    46   15 o  0   0.89 236.97569  44.65204  5246.98  4047.37 3.92 3.84   2.0 -0.311 19.08 21.28 01a59018o0333o
59018.402155  19.362  0.159    65   10 o  0   1.54 236.97569  44.65204  5231.72  4163.38 3.30 3.19  -4.7 -0.330 19.26 21.22 01a59018o0355o
59020.371133  19.301  0.199    69   14 c  0   1.00 236.97569  44.65204  1726.80  2654.40 2.43 2.35  33.7 -0.400 18.85 20.83 02a59020o0219c
59020.374801  19.814  0.212    43    9 c  0   0.60 236.97569  44.65204  1709.05  2615.10 2.44 2.36  35.9 -0.396 19.83 21.96 02a59020o0227c
59020.380746  19.663  0.168    50    8 c  0   1.11 236.97569  44.65204  1767.09  2691.04 2.54 2.30  35.3 -0.395 19.79 21.91 02a59020o0240c
59020.391288  19.972  0.516    37   19 c  0   1.28 236.97569  44.65204  1786.92  2572.76 2.41 2.33  38.9 -0.401 18.72 20.48 02a59020o0263c
59026.346919  20.861  0.591    16   10 o  0   1.14 236.97569  44.65204  7992.67   116.75 2.44 2.17 -26.3 -0.384 19.68 21.09 01a59026o0234o
59026.350147  21.210  0.873    12   10 o  0   1.09 236.97569  44.65204  8012.95   155.76 2.49 2.28 -26.4 -0.379 19.65 21.09 01a59026o0241o
59026.351068 -20.688  0.528   -19   10 o  0   1.20 236.97569  44.65204  1821.00 10393.65 2.43 2.25 -42.9 -0.429 19.54 21.09 01a59026o0243o
59026.354887  20.493  0.495    23   11 o  0   1.01 236.97569  44.65204  1843.99 10434.07 2.28 2.10 -37.8 -0.446 19.59 21.11 01a59026o0251o
59026.356271  19.709  0.352    48   17 o  0   1.05 236.97569  44.65204  7956.95    78.84 2.69 2.51 -30.4 -0.372 19.56 21.11 01a59026o0254o
59026.360422  21.411  0.878    10    9 o  0   1.50 236.97569  44.65204  1783.66 10354.29 2.27 2.07 -44.8 -0.427 19.59 21.11 01a59026o0263o
59026.367812  20.239  0.398    29   12 o  0   0.86 236.97569  44.65204  7941.88   197.21 2.58 2.46 -35.6 -0.388 19.60 21.15 01a59026o0279o
59026.374257  20.994  0.783    14   11 o  0   1.60 236.97569  44.65204  1767.46 10471.52 2.09 1.91 -43.9 -0.446 19.65 21.18 01a59026o0293o
59028.335179  20.669  0.588    20   12 o  0   1.00 236.97569  44.65204  3328.78  6592.69 2.22 1.85  28.8 -0.420 19.55 20.66 02a59028o0201o
59028.341614  19.999  0.291    36   11 o  0   0.97 236.97569  44.65204  3308.21  6552.60 2.13 1.81  27.1 -0.430 19.57 20.68 02a59028o0215o
59028.344851  20.041  0.230    35    8 o  0   2.31 236.97569  44.65204  3364.70  6630.63 2.15 1.80  29.1 -0.432 19.59 20.68 02a59028o0222o
59028.356823  20.240  0.368    29   11 o  0   1.21 236.97569  44.65204  3383.88  6513.84 2.21 1.80  29.7 -0.421 19.57 20.64 02a59028o0248o
59030.341941  23.950 14.600     1   14 o  0   0.75 236.97569  44.65204  7993.11   112.47 2.36 1.96 -17.8 -0.373 19.47 20.31 01a59030o0222o
59030.344254  23.860 10.867     1   11 o  0   0.84 236.97569  44.65204  1821.73 10389.23 1.87 1.68 -32.5 -0.450 19.47 20.37 01a59030o0227o
59030.344715  21.928  2.047     6   13 o  0   1.05 236.97569  44.65204  8012.99   151.42 2.40 1.95 -13.9 -0.368 19.44 20.30 01a59030o0228o
59030.347947  21.376  1.277    10   13 o  0   0.74 236.97569  44.65204  1845.00 10430.65 1.89 1.67 -38.5 -0.449 19.49 20.36 01a59030o0235o
59030.350248  22.185  3.109     5   15 o  0   1.23 236.97569  44.65204  7959.05    74.92 2.62 2.01 -19.3 -0.352 19.37 20.29 01a59030o0240o
59030.353940  21.332  1.032    11   11 o  0   0.80 236.97569  44.65204  1785.85 10350.85 1.87 1.67 -41.1 -0.454 19.48 20.34 01a59030o0248o
59030.361306  22.166  2.431     5   12 o  0   1.23 236.97569  44.65204  7942.71   192.98 2.43 1.94 -16.6 -0.383 19.40 20.28 01a59030o0264o
59030.364984  23.710 13.769     1   16 o  0   0.92 236.97569  44.65204  1769.27 10468.09 2.22 1.96 -36.1 -0.406 19.30 20.34 01a59030o0272o
59032.336095  21.680  1.845     8   14 o  0   1.20 236.97569  44.65204  3318.68  6592.98 2.35 1.97  29.3 -0.405 19.14 19.84 02a59032o0200o
59032.339322 -21.471  1.376    -9   13 o  0   1.71 236.97569  44.65204  3299.57  6552.78 1.98 1.92 -20.2 -0.437 19.22 19.85 02a59032o0207o
59032.345724  23.456  9.687     2   15 o  0   1.20 236.97569  44.65204  3357.71  6630.62 2.02 1.92  20.7 -0.430 19.24 19.84 02a59032o0221o
59032.357662  22.660  5.233     3   16 o  0   0.80 236.97569  44.65204  3378.43  6514.58 2.11 2.05   2.2 -0.427 19.16 19.82 02a59032o0247o
59034.352149 -24.912 49.333    -0   19 o  0   1.12 236.97569  44.65204  9119.58  3767.16 3.00 2.18  -7.0 -0.372 18.82 19.41 01a59034o0244o
59034.355370 -21.220  1.645   -12   19 o  0   1.14 236.97569  44.65204  9140.38  3805.04 2.61 2.04  -4.9 -0.390 18.91 19.41 01a59034o0251o
59034.361820  20.255  0.636    29   18 o  0   1.18 236.97569  44.65204  9082.84  3730.16 2.62 2.11  -6.8 -0.380 18.95 19.39 01a59034o0265o
59034.371993  20.970  1.246    15   18 o  0   1.28 236.97569  44.65204  9066.70  3848.31 2.52 2.03  -5.1 -0.375 18.97 19.36 01a59034o0287o
59036.350756 -24.083 17.375    -1   15 o  0   1.06 236.97569  44.65204  3281.19  4657.24 2.23 1.92  32.3 -0.448 19.11 19.69 02a59036o0222o
59036.354422  21.994  2.709     6   16 o  0   1.35 236.97569  44.65204  3262.29  4617.11 2.25 1.89  34.6 -0.448 19.07 19.68 02a59036o0230o
59036.359995  20.647  0.823    20   16 o  0   1.12 236.97569  44.65204  3319.98  4693.80 2.29 1.80  33.4 -0.442 19.11 19.66 02a59036o0242o
59036.371989  20.652  0.772    20   15 o  0   1.09 236.97569  44.65204  3339.97  4577.59 2.04 1.80  29.0 -0.455 19.10 19.63 02a59036o0268o
59038.323988 -21.409  0.885   -10    9 o  0   1.51 236.97569  44.65204  9107.73  3764.95 2.47 2.02  -8.2 -0.390 19.58 20.69 01a59038o0183o
59038.327210  20.967  0.770    15   12 o  0   0.72 236.97569  44.65204  9129.83  3803.70 2.49 2.09 -10.5 -0.387 19.50 20.63 01a59038o0190o
59038.333202  20.511  0.470    23   11 o  0   1.39 236.97569  44.65204  9072.76  3728.17 2.47 2.04  -8.0 -0.383 19.49 20.54 01a59038o0203o
59038.343334 -23.165  6.105    -2   12 o  0   0.80 236.97569  44.65204  9057.11  3845.11 2.47 2.02  -7.9 -0.385 19.42 20.41 01a59038o0225o
59040.300025  22.640  2.192     3    7 c  0   1.03 236.97569  44.65204  3293.81  4661.29 2.38 2.37   2.0 -0.399 19.79 21.80 02a59040o0123c
59040.304248  22.266  1.568     4    7 c  0   1.28 236.97569  44.65204  3273.68  4622.87 2.37 2.35  -9.1 -0.398 19.79 21.82 02a59040o0132c
59040.311139  21.314  0.713    11    8 c  0   1.15 236.97569  44.65204  3330.13  4699.77 2.31 2.27 -30.4 -0.401 19.86 21.87 02a59040o0147c
59040.325051  21.895  1.164     6    7 c  0   1.03 236.97569  44.65204  3352.35  4586.22 2.32 2.26 -43.1 -0.405 19.88 21.93 02a59040o0177c
59042.322703  22.384  2.622     4   11 o  0   1.11 236.97569  44.65204   870.25  7825.83 1.97 1.84 -45.6 -0.427 19.60 21.02 01a59042o0179o
59042.325925  20.885  0.561    16    9 o  0   2.06 236.97569  44.65204   892.05  7865.22 1.90 1.75 -50.3 -0.433 19.61 20.97 01a59042o0186o
59042.332377  22.059  2.204     6   12 o  0   1.66 236.97569  44.65204   833.07  7785.84 1.95 1.82 -60.6 -0.437 19.28 20.68 01a59042o0200o
59042.343441 -20.722  1.107   -19   21 o  0   1.20 236.97569  44.65204   817.06  7901.65 2.03 1.88 -73.2 -0.432 18.82 20.20 01a59042o0224o
59044.346690  21.420  0.764    10    8 c  0   1.09 236.97569  44.65204  5228.80  4544.33 2.49 2.47  34.3 -0.401 19.71 21.98 02a59044o0222c
59044.349954 -22.655  2.545    -3    8 c  0   0.98 236.97569  44.65204  5209.76  4504.64 2.60 2.48  47.3 -0.396 19.72 21.97 02a59044o0229c
59046.327576  21.333  1.980    11   21 o  0   0.92 236.97569  44.65204   877.43  7826.97 2.33 2.18 -41.8 -0.401 18.78 20.31 01a59046o0194o
59046.331276 -20.772  1.837   -18   33 o  0   0.97 236.97569  44.65204   898.99  7866.04 2.68 2.60 -37.6 -0.389 18.34 19.94 01a59046o0202o
59046.337739  20.016  0.910    36   33 o  0   0.84 236.97569  44.65204   838.76  7786.12 2.91 2.75 -59.5 -0.391 18.37 20.00 01a59046o0216o
59046.347919  20.162  1.744    31   54 o  0   1.31 236.97569  44.65204   822.74  7902.98 3.02 2.69 -17.5 -0.360 17.64 19.38 01a59046o0238o
59048.339897  21.727  1.121     7    8 c  0   0.98 236.97569  44.65204  5228.22  4545.31 2.61 2.25  40.8 -0.394 19.82 21.99 02a59048o0212c
59048.343128  21.992  1.378     6    8 c  0   1.03 236.97569  44.65204  5209.39  4506.20 2.55 2.31  43.2 -0.398 19.82 21.99 02a59048o0219c
59048.349591  22.653  2.391     3    8 c  0   1.07 236.97569  44.65204  5266.70  4582.99 2.76 2.28  39.1 -0.390 19.79 21.98 02a59048o0233c
59048.360158  22.682  2.833     3    9 c  0   0.80 236.97569  44.65204  5287.11  4465.55 2.57 2.27  39.9 -0.394 19.79 21.98 02a59048o0256c
59050.301815 -23.962  9.667    -1    9 o  0   0.89 236.97569  44.65204  4855.99  7655.21 2.14 1.75 -11.6 -0.404 19.85 21.43 01a59050o0139o
59050.307358 -23.086  3.481    -2    7 o  0   1.04 236.97569  44.65204  4877.37  7693.65 2.11 1.76 -12.5 -0.401 19.85 21.39 01a59050o0151o
59050.311499  21.856  1.113     7    7 o  0   0.94 236.97569  44.65204  4818.13  7616.52 2.19 1.79  -7.9 -0.399 19.80 21.34 01a59050o0160o
59050.323022  22.770  2.588     3    7 o  0   1.12 236.97569  44.65204  4801.95  7733.55 2.21 1.81 -10.3 -0.395 19.79 21.31 01a59050o0185o
59054.294346  22.857  2.850     3    7 o  0   0.92 236.97569  44.65204  4853.33  7654.84 1.80 1.68  -4.0 -0.423 19.92 21.37 01a59054o0125o
59054.298089 -21.895  1.104    -6    7 o  0   1.31 236.97569  44.65204  4876.06  7694.17 1.88 1.64  -3.2 -0.417 19.88 21.35 01a59054o0133o
59054.303622  21.743  1.048     7    8 o  0   1.01 236.97569  44.65204  4818.34  7616.93 1.91 1.71  -9.4 -0.415 19.88 21.30 01a59054o0145o
59054.315615  21.637  0.899     8    7 o  0   0.94 236.97569  44.65204  4799.97  7733.29 1.85 1.69 -12.9 -0.420 19.92 21.30 01a59054o0171o
59058.316050  21.668  1.766     8   14 o  0   1.23 236.97569  44.65204  3773.60  2040.45 2.58 2.29 -12.4 -0.381 19.29 20.40 01a59058o0175o
59058.319273  21.681  1.532     8   12 o  0   1.08 236.97569  44.65204  3794.04  2079.65 2.37 1.97 -11.1 -0.396 19.45 20.43 01a59058o0182o
59058.325262 -21.420  1.070   -10   10 o  0   1.15 236.97569  44.65204  3737.58  2001.95 2.53 2.18 -11.1 -0.384 19.33 20.44 01a59058o0195o
59058.335949  20.979  0.831    15   12 o  0   1.00 236.97569  44.65204  3722.18  2119.03 2.37 2.08 -12.4 -0.397 19.40 20.42 01a59058o0218o
59060.306019  21.197  1.229    12   15 o  0   0.87 236.97569  44.65204  7689.44  2829.45 2.17 1.96  37.7 -0.422 19.28 20.10 02a59060o0147o
59060.309218  20.620  0.595    20   12 o  0   1.16 236.97569  44.65204  7669.81  2789.62 2.02 1.94  35.3 -0.430 19.36 20.08 02a59060o0154o
59060.316167  23.295  7.444     2   13 o  0   0.99 236.97569  44.65204  7729.81  2870.50 2.06 1.94  50.1 -0.425 19.32 20.05 02a59060o0169o
59060.326251  23.188  6.105     2   12 o  0   1.51 236.97569  44.65204  7751.35  2752.42 2.08 2.01  69.7 -0.422 19.24 20.03 02a59060o0191o
59062.303879 -21.141  0.986   -13   12 o  0   1.25 236.97569  44.65204  3776.96  2044.57 2.27 1.85  -6.0 -0.401 19.21 19.87 01a59062o0129o
59062.307098  20.809  0.782    17   14 o  0   0.99 236.97569  44.65204  3797.64  2083.60 2.33 1.79  -7.1 -0.403 19.23 19.86 01a59062o0136o
59062.313202  20.138  0.398    32   13 o  0   1.32 236.97569  44.65204  3741.26  2005.38 2.56 1.96  -8.2 -0.381 19.17 19.86 01a59062o0149o
59062.324268  21.827  1.774     7   12 o  0   1.31 236.97569  44.65204  3725.50  2122.51 2.14 1.77  -6.4 -0.409 19.28 19.82 01a59062o0173o
59064.280767  21.232  1.408    12   16 o  0   1.28 236.97569  44.65204  7716.25  2833.62 2.07 1.86  29.9 -0.426 19.02 19.45 02a59064o0093o
59064.283544  20.581  0.805    21   17 o  0   1.20 236.97569  44.65204  7698.33  2794.86 2.08 1.89  40.7 -0.423 18.97 19.44 02a59064o0099o
59064.293713 -20.517  0.840   -22   19 o  0   1.05 236.97569  44.65204  7761.26  2872.92 2.21 2.00  39.3 -0.426 18.96 19.42 02a59064o0121o
59064.299268  23.188 10.263     2   20 o  0   0.79 236.97569  44.65204  7781.27  2754.77 2.12 1.98  34.3 -0.424 18.94 19.40 02a59064o0133o
59068.332167  21.074  0.825    14   11 o  0   1.29 236.97569  44.65204  7146.99  6403.97 2.32 1.87  38.8 -0.426 19.37 20.23 02a59068o0119o
59068.336306  20.721  0.647    19   12 o  0   1.16 236.97569  44.65204  7127.57  6361.41 2.33 1.90  39.9 -0.424 19.34 20.16 02a59068o0128o
59068.344095  21.484  1.325     9   12 o  0   1.75 236.97569  44.65204  7186.68  6438.51 2.31 1.94  40.3 -0.426 19.27 20.08 02a59068o0145o
59068.355151 -22.744  6.077    -3   18 o  0   0.67 236.97569  44.65204  7205.66  6321.63 2.32 1.93  39.8 -0.425 19.24 19.96 02a59068o0169o
59070.275375 -22.948  2.731    -2    7 o  0   1.64 236.97569  44.65204  3361.87  6108.83 2.30 1.94  -8.7 -0.385 19.73 21.30 01a59070o0098o
59070.278600  22.595  2.405     3    8 o  0   0.96 236.97569  44.65204  3383.19  6148.14 2.28 1.90  -7.6 -0.385 19.75 21.36 01a59070o0105o
59070.285084  21.043  0.555    14    8 o  0   1.12 236.97569  44.65204  3324.23  6069.95 2.15 1.86  -5.9 -0.401 19.78 21.36 01a59070o0119o
59070.295704 -22.775  2.371    -3    7 o  0   1.15 236.97569  44.65204  3308.00  6186.74 2.09 1.82  -6.8 -0.399 19.86 21.44 01a59070o0142o
59072.274379 -21.866  1.333    -6    9 c  0   1.07 236.97569  44.65204  7153.34  6405.27 2.47 2.33  45.0 -0.400 19.77 21.78 02a59072o0098c
59072.277579 -23.158  4.000    -2    8 c  0   0.98 236.97569  44.65204  7133.97  6365.86 2.40 2.29  37.6 -0.410 19.83 21.79 02a59072o0105c
59072.284084  22.142  1.683     5    8 c  0   0.87 236.97569  44.65204  7191.65  6445.03 2.36 2.33  59.0 -0.408 19.82 21.81 02a59072o0119c
59072.296006 -22.182  1.676    -5    8 c  0   0.76 236.97569  44.65204  7208.93  6327.34 2.45 2.40  43.8 -0.403 19.77 21.83 02a59072o0145c
59074.306265  21.175  0.746    12    9 o  0   0.92 236.97569  44.65204  9569.22  2089.47 2.57 1.98  -8.0 -0.363 19.67 21.26 01a59074o0014o
59074.309963 -21.969  1.550    -6    9 o  0   0.94 236.97569  44.65204  9588.82  2126.99 2.48 1.92  -9.2 -0.374 19.71 21.26 01a59074o0022o
59074.319746 -20.477  0.347   -23    8 o  0   0.88 236.97569  44.65204  9533.97  2053.94 2.42 1.95 -12.4 -0.384 19.75 21.28 01a59074o0043o
59074.330840 -20.907  0.560   -16    9 o  0   1.13 236.97569  44.65204  9518.02  2175.45 2.42 2.07 -19.3 -0.381 19.69 21.25 01a59074o0067o
59076.281247 -21.987  5.636    -6   33 c  0   1.35 236.97569  44.65204  3721.55  2525.90 2.45 2.38  53.5 -0.394 18.19 20.14 02a59076o0067c
59076.284457  21.371  1.190    10   12 c  0   1.12 236.97569  44.65204  3705.08  2485.78 2.41 2.28  53.1 -0.398 19.41 21.38 02a59076o0074c
59076.291847 -24.720 17.250    -0    8 c  0   0.85 236.97569  44.65204  3764.00  2564.17 2.33 2.26  67.8 -0.403 19.79 21.79 02a59076o0090c
59076.302977  21.337  0.624    11    7 c  0   1.49 236.97569  44.65204  3783.00  2447.94 2.40 2.32  63.3 -0.397 19.71 21.72 02a59076o0114c
59078.249645 -23.040  5.150    -2   11 o  0   0.93 236.97569  44.65204  9555.73  2083.88 2.64 2.05  -6.7 -0.369 19.52 20.80 01a59078o0051o
59078.252943  22.940  4.091     2   10 o  0   1.20 236.97569  44.65204  9575.62  2121.58 2.64 2.07  -8.9 -0.359 19.55 20.83 01a59078o0058o
59078.258490  21.044  0.815    14   11 o  0   1.07 236.97569  44.65204  9520.30  2047.31 2.55 2.04  -6.3 -0.372 19.56 20.80 01a59078o0070o
59078.269608  21.344  0.990    10   10 o  0   1.01 236.97569  44.65204  9504.85  2165.93 2.55 2.01 -10.7 -0.372 19.55 20.77 01a59078o0094o
59080.244576 -21.385  0.943   -10   10 c  0   1.19 236.97569  44.65204  3731.70  2529.04 2.31 2.26 -79.2 -0.398 19.50 21.02 02a59080o0035c
59080.250120 -21.483  0.802    -9    7 c  0   1.03 236.97569  44.65204  3710.57  2487.59 2.29 2.23  51.8 -0.404 19.71 21.55 02a59080o0047c
59080.253340  22.016  1.260     6    7 c  0   1.55 236.97569  44.65204  3769.56  2563.77 2.28 2.23  55.2 -0.403 19.78 21.65 02a59080o0054c
59080.263109 -23.651  5.909    -1    7 c  0   1.06 236.97569  44.65204  3791.47  2446.56 2.29 2.23  76.0 -0.403 19.79 21.68 02a59080o0075c
